0 202 10 1
1 202 10 2
2 202 12 1
3 202 13 2
4 202 13 4
5 202 14 3
6 202 15 1
7 202 15 3
8 202 16 1
9 202 16 2
10 228 9 1
11 228 9 2
12 228 10 1
13 228 10 2
14 228 11 1
15 228 11 2
16 228 12 1
17 228 12 2
18 228 13 2
19 228 13 3
20 228 13 4
21 228 14 1
22 228 14 2
23 228 14 3
24 228 14 4
25 228 15 1
26 228 15 2
27 228 15 3
28 228 15 4
29 228 16 1
30 228 16 2
31 228 16 4
32 245 1 1
33 245 1 2
34 245 1 3
35 245 1 4
36 245 2 1
37 245 2 2
38 245 2 3
39 245 2 4
40 245 3 1
41 245 3 2
42 245 3 3
43 245 3 4
44 245 4 1
45 245 4 2
46 245 4 3
47 245 4 4
48 245 5 1
49 245 5 2
50 245 5 3
51 245 5 4
52 245 6 1
53 245 6 2
54 245 6 3
55 245 6 4
56 245 7 1
57 245 7 2
58 245 7 3
59 245 7 4
60 245 8 1
61 245 8 2
62 245 8 3
63 245 8 4
64 245 9 1
65 245 9 2
66 245 9 3
67 245 9 4
68 245 10 1
69 245 10 2
70 245 10 3
71 245 10 4
72 245 11 1
73 245 11 2
74 245 11 3
75 245 11 4
76 245 12 1
77 245 12 2
78 245 12 3
79 245 12 4
80 245 13 1
81 245 13 2
82 245 13 3
83 245 13 4
84 245 14 1
85 245 14 2
86 245 14 3
87 245 14 4
88 245 15 1
89 245 15 2
90 245 15 3
91 245 15 4
92 245 16 1
93 245 16 2
94 245 16 3
95 245 16 4
96 246 1 1
97 246 1 2
98 246 1 3
99 246 1 4
100 246 2 1
101 246 2 2
102 246 2 3
103 246 2 4
104 246 3 1
105 246 3 2
106 246 3 3
107 246 3 4
108 246 4 1
109 246 4 2
110 246 4 3
111 246 4 4
112 246 5 1
113 246 5 2
114 246 5 3
115 246 5 4
116 246 6 1
117 246 6 2
118 246 6 3
119 246 6 4
120 246 7 1
121 246 7 2
122 246 7 3
123 246 7 4
124 246 8 1
125 246 8 2
126 246 8 3
127 246 8 4
128 246 9 1
129 246 9 2
130 246 9 3
131 246 9 4
132 246 10 1
133 246 10 2
134 246 10 3
135 246 10 4
136 246 11 1
137 246 11 2
138 246 11 3
139 246 11 4
140 246 12 1
141 246 12 2
142 246 12 3
143 246 12 4
144 246 13 1
145 246 13 2
146 246 13 3
147 246 13 4
148 246 14 1
149 246 14 2
150 246 14 3
151 246 14 4
152 246 15 1
153 246 15 2
154 246 15 3
155 246 15 4
156 246 16 1
157 246 16 2
158 246 16 3
159 246 16 4
160 247 1 1
161 247 1 2
162 247 1 3
163 247 1 4
164 247 2 1
165 247 2 2
166 247 2 3
167 247 2 4
168 247 3 1
169 247 3 2
170 247 3 3
171 247 3 4
172 247 4 1
173 247 4 2
174 247 4 3
175 247 4 4
176 247 5 1
177 247 5 2
178 247 5 3
179 247 5 4
180 247 6 1
181 247 6 2
182 247 6 3
183 247 6 4
184 247 7 1
185 247 7 2
186 247 7 3
187 247 7 4
188 247 8 1
189 247 8 2
190 247 8 3
191 247 8 4
192 247 9 1
193 247 9 2
194 247 9 3
195 247 9 4
196 247 10 1
197 247 10 2
198 247 10 3
199 247 10 4
200 247 11 1
201 247 11 2
202 247 11 3
203 247 11 4
204 247 12 1
205 247 12 2
206 247 12 3
207 247 12 4
208 247 13 1
209 247 13 2
210 247 13 3
211 247 13 4
212 247 14 1
213 247 14 2
214 247 14 3
215 247 14 4
216 247 15 1
217 247 15 2
218 247 15 3
219 247 15 4
220 247 16 1
221 247 16 2
222 247 16 3
223 247 16 4
224 248 1 1
225 248 1 2
226 248 1 3
227 248 1 4
228 248 2 1
229 248 2 2
230 248 2 3
231 248 2 4
232 248 3 1
233 248 3 2
234 248 3 3
235 248 3 4
236 248 4 1
237 248 4 2
238 248 4 3
239 248 4 4
240 248 5 1
241 248 5 2
242 248 5 3
243 248 5 4
244 248 6 1
245 248 6 2
246 248 6 3
247 248 6 4
248 248 7 1
249 248 7 2
250 248 7 3
251 248 7 4
252 248 8 1
253 248 8 2
254 248 8 3
255 248 8 4
256 248 9 1
257 248 9 2
258 248 9 3
259 248 9 4
260 248 10 1
261 248 10 2
262 248 10 3
263 248 10 4
264 248 11 1
265 248 11 2
266 248 11 3
267 248 11 4
268 248 12 1
269 248 12 2
270 248 12 3
271 248 12 4
272 248 13 1
273 248 13 2
274 248 13 3
275 248 13 4
276 248 14 1
277 248 14 2
278 248 14 3
279 248 14 4
280 248 15 1
281 248 15 2
282 248 15 3
283 248 15 4
284 248 16 1
285 248 16 2
286 248 16 3
287 248 16 4
288 249 1 1
289 249 1 2
290 249 1 3
291 249 1 4
292 249 2 1
293 249 2 2
294 249 2 3
295 249 2 4
296 249 3 1
297 249 3 2
298 249 3 3
299 249 3 4
300 249 4 1
301 249 4 2
302 249 4 3
303 249 4 4
304 249 5 1
305 249 5 2
306 249 5 3
307 249 5 4
308 249 6 1
309 249 6 2
310 249 6 3
311 249 6 4
312 249 7 1
313 249 7 2
314 249 7 3
315 249 7 4
316 249 8 1
317 249 8 2
318 249 8 3
319 249 8 4
320 249 9 1
321 249 9 2
322 249 9 3
323 249 9 4
324 249 10 1
325 249 10 2
326 249 10 3
327 249 10 4
328 249 11 1
329 249 11 2
330 249 11 3
331 249 11 4
332 249 12 1
333 249 12 2
334 249 12 3
335 249 12 4
336 249 13 1
337 249 13 2
338 249 13 3
339 249 13 4
340 249 14 1
341 249 14 2
342 249 14 3
343 249 14 4
344 249 15 1
345 249 15 2
346 249 15 3
347 249 15 4
348 249 16 1
349 249 16 2
350 249 16 3
351 249 16 4
352 250 1 1
353 250 1 2
354 250 1 3
355 250 1 4
356 250 2 1
357 250 2 2
358 250 2 3
359 250 2 4
360 250 3 1
361 250 3 2
362 250 3 3
363 250 3 4
364 250 4 1
365 250 4 2
366 250 4 3
367 250 4 4
368 250 5 1
369 250 5 2
370 250 5 3
371 250 5 4
372 250 6 1
373 250 6 2
374 250 6 3
375 250 6 4
376 250 7 1
377 250 7 2
378 250 7 3
379 250 7 4
380 250 8 1
381 250 8 2
382 250 8 3
383 250 8 4
384 250 9 1
385 250 9 2
386 250 9 3
387 250 9 4
388 250 10 1
389 250 10 2
390 250 10 3
391 250 10 4
392 250 11 1
393 250 11 2
394 250 11 3
395 250 11 4
396 250 12 1
397 250 12 2
398 250 12 3
399 250 12 4
400 250 13 1
401 250 13 2
402 250 13 3
403 250 13 4
404 250 14 1
405 250 14 2
406 250 14 3
407 250 14 4
408 250 15 1
409 250 15 2
410 250 15 3
411 250 15 4
412 250 16 1
413 250 16 2
414 250 16 3
415 250 16 4
416 251 1 1
417 251 1 2
418 251 1 3
419 251 1 4
420 251 2 1
421 251 2 2
422 251 2 3
423 251 2 4
424 251 3 1
425 251 3 2
426 251 3 3
427 251 3 4
428 251 4 1
429 251 4 2
430 251 4 3
431 251 4 4
432 251 5 1
433 251 5 2
434 251 5 3
435 251 5 4
436 251 6 1
437 251 6 2
438 251 6 3
439 251 6 4
440 251 7 1
441 251 7 2
442 251 7 3
443 251 7 4
444 251 8 1
445 251 8 2
446 251 8 3
447 251 8 4
448 251 9 1
449 251 9 2
450 251 9 3
451 251 9 4
452 251 10 1
453 251 10 2
454 251 10 3
455 251 10 4
456 251 11 1
457 251 11 2
458 251 11 3
459 251 11 4
460 251 12 1
461 251 12 2
462 251 12 3
463 251 12 4
464 251 13 1
465 251 13 2
466 251 13 3
467 251 13 4
468 251 14 1
469 251 14 2
470 251 14 3
471 251 14 4
472 251 15 1
473 251 15 2
474 251 15 3
475 251 15 4
476 251 16 1
477 251 16 2
478 251 16 3
479 251 16 4
480 252 1 1
481 252 1 2
482 252 1 3
483 252 1 4
484 252 2 1
485 252 2 2
486 252 2 3
487 252 2 4
488 252 3 1
489 252 3 2
490 252 3 3
491 252 3 4
492 252 4 1
493 252 4 2
494 252 4 3
495 252 4 4
496 252 5 1
497 252 5 2
498 252 5 3
499 252 5 4
500 252 6 1
501 252 6 2
502 252 6 3
503 252 6 4
504 252 7 1
505 252 7 2
506 252 7 3
507 252 7 4
508 252 8 1
509 252 8 2
510 252 8 3
511 252 8 4
512 252 9 1
513 252 9 2
514 252 9 3
515 252 9 4
516 252 10 1
517 252 10 2
518 252 10 3
519 252 10 4
520 252 11 1
521 252 11 2
522 252 11 3
523 252 11 4
524 252 12 1
525 252 12 2
526 252 12 3
527 252 12 4
528 252 13 1
529 252 13 2
